ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
2020-05-26,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.46804,0.34041,full_february,DAY_OF_WEEK
2020-05-27,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.4702,0.38891,full_february,DAY_OF_WEEK
2020-05-28,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.36884,0.34825,full_february,DAY_OF_WEEK
2020-05-29,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.47655,0.36197,full_february,DAY_OF_WEEK
2020-05-30,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.53952,0.43134,full_february,DAY_OF_WEEK
2020-06-03,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.45324,0.38768,full_february,DAY_OF_WEEK
2020-06-04,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.41948,0.35727,full_february,DAY_OF_WEEK
2020-06-05,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.56299,0.39869,full_february,DAY_OF_WEEK
2020-06-06,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.59345,0.4039,full_february,DAY_OF_WEEK
2020-06-07,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.44764,0.3744,full_february,DAY_OF_WEEK
2020-06-08,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.46225,0.35861,full_february,DAY_OF_WEEK
2020-06-09,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.42595,0.29394,full_february,DAY_OF_WEEK
2020-06-10,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.3828,0.31394,full_february,DAY_OF_WEEK
2020-06-14,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.51158,0.36554,full_february,DAY_OF_WEEK
2020-06-16,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.31987,0.26753,full_february,DAY_OF_WEEK
2020-06-17,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.33725,0.26658,full_february,DAY_OF_WEEK
2020-06-18,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.29914,0.31602,full_february,DAY_OF_WEEK
2020-06-19,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.46008,0.2954,full_february,DAY_OF_WEEK
2020-06-20,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.41951,0.31018,full_february,DAY_OF_WEEK
2020-06-24,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.21201,0.30466,full_february,DAY_OF_WEEK
2020-06-25,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.25014,0.28172,full_february,DAY_OF_WEEK
2020-07-17,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.35152,0.23462,full_february,DAY_OF_WEEK
2020-07-29,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.22485,0.22087,full_february,DAY_OF_WEEK
2020-07-30,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.10405,0.21202,full_february,DAY_OF_WEEK
2020-08-02,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.28967,0.24034,full_february,DAY_OF_WEEK
2020-08-06,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.35596,0.26402,full_february,DAY_OF_WEEK
2020-08-12,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.13254,0.2135,full_february,DAY_OF_WEEK
2020-08-16,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.30682,0.24441,full_february,DAY_OF_WEEK
2020-08-19,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.20442,0.21104,full_february,DAY_OF_WEEK
2020-08-21,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.28786,0.2342,full_february,DAY_OF_WEEK
2020-08-26,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.10073,0.21167,full_february,DAY_OF_WEEK
2020-09-01,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.15164,0.16362,full_february,DAY_OF_WEEK
2020-09-04,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.32151,0.18305,full_february,DAY_OF_WEEK
2020-09-09,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.20601,0.20263,full_february,DAY_OF_WEEK
2020-09-21,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.12838,0.14849,full_february,DAY_OF_WEEK
2020-09-23,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.16851,0.21061,full_february,DAY_OF_WEEK
2020-09-26,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.17897,0.16777,full_february,DAY_OF_WEEK
2020-09-29,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.16826,0.2376,full_february,DAY_OF_WEEK
2020-09-30,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.07679,0.16508,full_february,DAY_OF_WEEK
2020-10-10,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.21895,0.18436,full_february,DAY_OF_WEEK
2020-10-25,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.16913,0.19401,full_february,DAY_OF_WEEK
2020-10-30,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.16849,0.18596,full_february,DAY_OF_WEEK
2020-11-01,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.05047,0.17144,full_february,DAY_OF_WEEK
2020-11-02,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.23662,0.18511,full_february,DAY_OF_WEEK
2020-11-04,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.14231,0.20885,full_february,DAY_OF_WEEK
2020-11-05,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.1795,0.21199,full_february,DAY_OF_WEEK
2020-11-06,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.23144,0.19208,full_february,DAY_OF_WEEK
2020-11-08,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.18758,0.20149,full_february,DAY_OF_WEEK
2020-11-11,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.1463,0.18172,full_february,DAY_OF_WEEK
2020-11-12,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.2398,0.14795,full_february,DAY_OF_WEEK
2020-11-13,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.14087,0.1388,full_february,DAY_OF_WEEK
2020-11-15,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.0107,0.1627,full_february,DAY_OF_WEEK
2020-11-22,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.10105,0.17218,full_february,DAY_OF_WEEK
2020-11-29,SLV,GADM,SLV.6.14_1,San Luis Talpa,0.03056,0.16012,full_february,DAY_OF_WEEK
2020-12-04,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.14688,0.14859,full_february,DAY_OF_WEEK
2020-12-06,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.09411,0.16395,full_february,DAY_OF_WEEK
2020-12-11,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.12092,0.09952,full_february,DAY_OF_WEEK
2020-12-16,SLV,GADM,SLV.6.14_1,San Luis Talpa,0.06234,0.14292,full_february,DAY_OF_WEEK
2020-12-20,SLV,GADM,SLV.6.14_1,San Luis Talpa,0.16632,0.14814,full_february,DAY_OF_WEEK
2020-12-26,SLV,GADM,SLV.6.14_1,San Luis Talpa,-0.11095,0.16742,full_february,DAY_OF_WEEK
2020-03-01,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.01208,0.18721,full_february,DAY_OF_WEEK
2020-03-02,SLV,GADM,SLV.6.20_1,Santiago Nonualco,0.10199,0.16494,full_february,DAY_OF_WEEK
2020-03-03,SLV,GADM,SLV.6.20_1,Santiago Nonualco,0.08932,0.18322,full_february,DAY_OF_WEEK
2020-03-04,SLV,GADM,SLV.6.20_1,Santiago Nonualco,0.02632,0.22029,full_february,DAY_OF_WEEK
2020-03-05,SLV,GADM,SLV.6.20_1,Santiago Nonualco,0.00226,0.19836,full_february,DAY_OF_WEEK
2020-03-06,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.04916,0.20099,full_february,DAY_OF_WEEK
2020-03-07,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.05758,0.21011,full_february,DAY_OF_WEEK
2020-03-08,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.04462,0.18529,full_february,DAY_OF_WEEK
2020-03-09,SLV,GADM,SLV.6.20_1,Santiago Nonualco,0.07748,0.17674,full_february,DAY_OF_WEEK
2020-03-10,SLV,GADM,SLV.6.20_1,Santiago Nonualco,0.09871,0.14739,full_february,DAY_OF_WEEK
2020-03-11,SLV,GADM,SLV.6.20_1,Santiago Nonualco,0.00202,0.17693,full_february,DAY_OF_WEEK
2020-03-12,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.04754,0.20872,full_february,DAY_OF_WEEK
2020-03-13,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.12451,0.2262,full_february,DAY_OF_WEEK
2020-03-14,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.11813,0.20729,full_february,DAY_OF_WEEK
2020-03-15,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.146,0.26762,full_february,DAY_OF_WEEK
2020-03-16,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.07493,0.21748,full_february,DAY_OF_WEEK
2020-03-17,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.19251,0.24992,full_february,DAY_OF_WEEK
2020-03-18,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.25366,0.24568,full_february,DAY_OF_WEEK
2020-03-19,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.20851,0.28993,full_february,DAY_OF_WEEK
2020-03-20,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.39705,0.35728,full_february,DAY_OF_WEEK
2020-03-21,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.41732,0.34359,full_february,DAY_OF_WEEK
2020-03-22,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.58169,0.52514,full_february,DAY_OF_WEEK
2020-03-23,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.58127,0.49763,full_february,DAY_OF_WEEK
2020-03-24,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.61587,0.53972,full_february,DAY_OF_WEEK
2020-03-25,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.59137,0.54912,full_february,DAY_OF_WEEK
2020-03-26,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.6224,0.52487,full_february,DAY_OF_WEEK
2020-03-27,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.57231,0.49272,full_february,DAY_OF_WEEK
2020-03-28,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.60552,0.45964,full_february,DAY_OF_WEEK
2020-03-29,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.65782,0.51377,full_february,DAY_OF_WEEK
2020-03-30,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.57131,0.4739,full_february,DAY_OF_WEEK
2020-03-31,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.53554,0.46041,full_february,DAY_OF_WEEK
2020-04-01,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.6241,0.49728,full_february,DAY_OF_WEEK
2020-04-02,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.59269,0.44108,full_february,DAY_OF_WEEK
2020-04-03,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.61498,0.50043,full_february,DAY_OF_WEEK
2020-04-04,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.56256,0.47844,full_february,DAY_OF_WEEK
2020-04-05,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.60626,0.52408,full_february,DAY_OF_WEEK
2020-04-06,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.54805,0.48082,full_february,DAY_OF_WEEK
2020-04-07,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.53898,0.48639,full_february,DAY_OF_WEEK
2020-04-08,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.57965,0.5356,full_february,DAY_OF_WEEK
2020-04-09,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.62999,0.54245,full_february,DAY_OF_WEEK
2020-04-10,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.72625,0.56098,full_february,DAY_OF_WEEK
2020-04-11,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.66478,0.54478,full_february,DAY_OF_WEEK
2020-04-12,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.61474,0.54458,full_february,DAY_OF_WEEK
2020-04-13,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.57669,0.51699,full_february,DAY_OF_WEEK
2020-04-14,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.5875,0.52448,full_february,DAY_OF_WEEK
2020-04-15,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.61406,0.5223,full_february,DAY_OF_WEEK
2020-04-16,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.54661,0.47981,full_february,DAY_OF_WEEK
2020-04-17,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.59021,0.4987,full_february,DAY_OF_WEEK
2020-04-18,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.61387,0.5004,full_february,DAY_OF_WEEK
2020-04-19,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.65956,0.55827,full_february,DAY_OF_WEEK
2020-04-20,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.57439,0.49612,full_february,DAY_OF_WEEK
2020-04-21,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.56605,0.46599,full_february,DAY_OF_WEEK
2020-04-22,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.53915,0.48024,full_february,DAY_OF_WEEK
2020-04-23,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.53258,0.49668,full_february,DAY_OF_WEEK
2020-04-24,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.53697,0.4639,full_february,DAY_OF_WEEK
2020-04-25,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.58211,0.50302,full_february,DAY_OF_WEEK
2020-04-26,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.58549,0.52756,full_february,DAY_OF_WEEK
2020-04-27,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.51376,0.45235,full_february,DAY_OF_WEEK
2020-04-28,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.55551,0.48184,full_february,DAY_OF_WEEK
2020-04-29,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.56182,0.47282,full_february,DAY_OF_WEEK
2020-04-30,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.55959,0.47396,full_february,DAY_OF_WEEK
2020-05-01,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.65657,0.4867,full_february,DAY_OF_WEEK
2020-05-02,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.56835,0.47179,full_february,DAY_OF_WEEK
2020-05-03,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.63072,0.49064,full_february,DAY_OF_WEEK
2020-05-04,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.48325,0.41808,full_february,DAY_OF_WEEK
2020-05-05,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.47747,0.43839,full_february,DAY_OF_WEEK
2020-05-06,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.47251,0.43534,full_february,DAY_OF_WEEK
2020-05-07,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.65342,0.56368,full_february,DAY_OF_WEEK
2020-05-08,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.65165,0.55741,full_february,DAY_OF_WEEK
2020-05-09,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.61243,0.5356,full_february,DAY_OF_WEEK
2020-05-10,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.6275,0.52056,full_february,DAY_OF_WEEK
2020-05-11,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.59673,0.53233,full_february,DAY_OF_WEEK
2020-05-12,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.57728,0.52818,full_february,DAY_OF_WEEK
2020-05-13,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.60896,0.48748,full_february,DAY_OF_WEEK
2020-05-14,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.56899,0.50956,full_february,DAY_OF_WEEK
2020-05-15,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.64572,0.50571,full_february,DAY_OF_WEEK
2020-05-16,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.64009,0.52634,full_february,DAY_OF_WEEK
2020-05-17,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.63145,0.51863,full_february,DAY_OF_WEEK
2020-05-18,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.56776,0.47423,full_february,DAY_OF_WEEK
2020-05-19,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.53664,0.49251,full_february,DAY_OF_WEEK
2020-05-20,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.60005,0.50544,full_february,DAY_OF_WEEK
2020-05-21,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.58455,0.48688,full_february,DAY_OF_WEEK
2020-05-22,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.64981,0.51844,full_february,DAY_OF_WEEK
2020-05-23,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.58683,0.4871,full_february,DAY_OF_WEEK
2020-05-24,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.6176,0.50535,full_february,DAY_OF_WEEK
2020-05-25,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.51772,0.47744,full_february,DAY_OF_WEEK
2020-05-26,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.52397,0.45032,full_february,DAY_OF_WEEK
2020-05-27,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.54781,0.45127,full_february,DAY_OF_WEEK
2020-05-28,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.52404,0.44755,full_february,DAY_OF_WEEK
2020-05-29,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.53204,0.47399,full_february,DAY_OF_WEEK
2020-05-30,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.45076,0.54159,full_february,DAY_OF_WEEK
2020-05-31,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.64144,0.58483,full_february,DAY_OF_WEEK
2020-06-01,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.56774,0.5307,full_february,DAY_OF_WEEK
2020-06-02,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.56385,0.49951,full_february,DAY_OF_WEEK
2020-06-03,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.51405,0.48626,full_february,DAY_OF_WEEK
2020-06-04,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.55404,0.53003,full_february,DAY_OF_WEEK
2020-06-05,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.58112,0.4835,full_february,DAY_OF_WEEK
2020-06-06,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.6063,0.47373,full_february,DAY_OF_WEEK
2020-06-07,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.61394,0.49618,full_february,DAY_OF_WEEK
2020-06-08,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.47896,0.42846,full_february,DAY_OF_WEEK
2020-06-09,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.48666,0.47416,full_february,DAY_OF_WEEK
2020-06-10,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.50263,0.44978,full_february,DAY_OF_WEEK
2020-06-11,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.48235,0.44816,full_february,DAY_OF_WEEK
2020-06-12,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.52531,0.43209,full_february,DAY_OF_WEEK
2020-06-13,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.51414,0.43219,full_february,DAY_OF_WEEK
2020-06-14,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.51058,0.47116,full_february,DAY_OF_WEEK
2020-06-15,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.4102,0.41098,full_february,DAY_OF_WEEK
2020-06-16,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.39113,0.41705,full_february,DAY_OF_WEEK
2020-06-17,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.40759,0.39218,full_february,DAY_OF_WEEK
2020-06-18,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.38268,0.41182,full_february,DAY_OF_WEEK
2020-06-19,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.39274,0.42327,full_february,DAY_OF_WEEK
2020-06-20,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.45092,0.39864,full_february,DAY_OF_WEEK
2020-06-21,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.49134,0.4532,full_february,DAY_OF_WEEK
2020-06-22,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.34284,0.37388,full_february,DAY_OF_WEEK
2020-06-23,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.33847,0.37342,full_february,DAY_OF_WEEK
2020-06-24,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.42289,0.39621,full_february,DAY_OF_WEEK
2020-06-25,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.34136,0.36613,full_february,DAY_OF_WEEK
2020-06-26,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.36596,0.3806,full_february,DAY_OF_WEEK
2020-06-27,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.38115,0.38852,full_february,DAY_OF_WEEK
2020-06-28,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.41557,0.38843,full_february,DAY_OF_WEEK
2020-06-29,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.42331,0.36549,full_february,DAY_OF_WEEK
2020-06-30,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.29997,0.3588,full_february,DAY_OF_WEEK
2020-07-01,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.3581,0.35193,full_february,DAY_OF_WEEK
2020-07-02,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.33811,0.39332,full_february,DAY_OF_WEEK
2020-07-03,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.36749,0.36274,full_february,DAY_OF_WEEK
2020-07-04,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.39773,0.37971,full_february,DAY_OF_WEEK
2020-07-05,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.43143,0.42298,full_february,DAY_OF_WEEK
2020-07-06,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.28645,0.37406,full_february,DAY_OF_WEEK
2020-07-07,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.30102,0.41264,full_february,DAY_OF_WEEK
2020-07-08,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.3988,0.41253,full_february,DAY_OF_WEEK
2020-07-09,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.29316,0.4023,full_february,DAY_OF_WEEK
2020-07-10,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.38346,0.4376,full_february,DAY_OF_WEEK
2020-07-11,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.3988,0.41329,full_february,DAY_OF_WEEK
2020-07-12,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.42291,0.41505,full_february,DAY_OF_WEEK
2020-07-13,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.37632,0.40057,full_february,DAY_OF_WEEK
2020-07-14,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.31025,0.36311,full_february,DAY_OF_WEEK
2020-07-15,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.34529,0.39918,full_february,DAY_OF_WEEK
2020-07-16,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.35834,0.37229,full_february,DAY_OF_WEEK
2020-07-17,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.39666,0.37806,full_february,DAY_OF_WEEK
2020-07-18,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.36604,0.39913,full_february,DAY_OF_WEEK
2020-07-19,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.35673,0.42184,full_february,DAY_OF_WEEK
2020-07-20,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.36233,0.38271,full_february,DAY_OF_WEEK
2020-07-21,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.34866,0.38777,full_february,DAY_OF_WEEK
2020-07-22,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.38159,0.381,full_february,DAY_OF_WEEK
2020-07-23,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.34962,0.35415,full_february,DAY_OF_WEEK
2020-07-24,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.3888,0.36359,full_february,DAY_OF_WEEK
2020-07-25,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.35797,0.37654,full_february,DAY_OF_WEEK
2020-07-26,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.37207,0.43029,full_february,DAY_OF_WEEK
2020-07-27,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.28547,0.32194,full_february,DAY_OF_WEEK
2020-07-28,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.26171,0.35605,full_february,DAY_OF_WEEK
2020-07-29,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.28178,0.34909,full_february,DAY_OF_WEEK
2020-07-30,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.33786,0.36251,full_february,DAY_OF_WEEK
2020-07-31,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.30524,0.36272,full_february,DAY_OF_WEEK
2020-08-01,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.31909,0.3515,full_february,DAY_OF_WEEK
2020-08-02,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.35631,0.39477,full_february,DAY_OF_WEEK
2020-08-03,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.3262,0.35472,full_february,DAY_OF_WEEK
2020-08-04,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.30328,0.38049,full_february,DAY_OF_WEEK
2020-08-05,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.42613,0.39243,full_february,DAY_OF_WEEK
2020-08-06,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.45293,0.38456,full_february,DAY_OF_WEEK
2020-08-07,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.3792,0.34005,full_february,DAY_OF_WEEK
2020-08-08,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.34844,0.34709,full_february,DAY_OF_WEEK
2020-08-09,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.32312,0.37848,full_february,DAY_OF_WEEK
2020-08-10,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.28721,0.34036,full_february,DAY_OF_WEEK
2020-08-11,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.21378,0.35511,full_february,DAY_OF_WEEK
2020-08-12,SLV,GADM,SLV.6.20_1,Santiago Nonualco,-0.27238,0.33631,full_february,DAY_OF_WEEK
